Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Morocco,MAR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,44.375,44.375,44.375,44.375,70.625,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,73.125,75.625,75.625,75.625,75.625
Morocco,MAR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0.615384615384615,0.615384615384615,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,10.4615384615385,10.4615384615385,10.4615384615385,10.4615384615385,16.9620253164557,16.9620253164557,16.9620253164557,16.9620253164557,16.9620253164557,20.5063291139241,20.5063291139241,20.5063291139241,20.5063291139241,20.5063291139241,22.7848101265823
Mozambique,MOZ,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,36.25,36.25,36.25,36.25,36.25,59.375,59.375,59.375,76.875,76.875,79.375,79.375,79.375,79.375,79.375,79.375,79.375,79.375,82.5,82.5,82.5,82.5
Mozambique,MOZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30,30,30,30,34.8,34.8,34.8,34.8,34.8,39.2,39.2,39.2,39.2,39.2,,39.6,39.6,39.6,39.6,41.2,42.4,42.4
Myanmar,MMR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75,58.75
Myanmar,MMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,4.29447852760736,3.54430379746835,6.03248259860789,6.03248259860789,5.59440559440559,12.6934984520124,9.93071593533487,10.161662817552,10.161662817552,11.3163972286374,16.8253968253968,15.2941176470588
Namibia,NAM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,71.25,71.25,71.25,71.25,73.75,73.75,73.75,73.75,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25,86.25
Namibia,NAM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25,25,25,26.3888888888889,25,26.9230769230769,26.9230769230769,26.9230769230769,26.9230769230769,26.9230769230769,24.3589743589744,24.3589743589744,24.3589743589744,24.3589743589744,,41.3461538461538,41.3461538461538,41.3461538461538,46.1538461538462,42.7083333333333,43.2692307692308,44.2307692307692
Nauru,NRU,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,0,0,,0,0,0,0,0,0,0,0,0,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737
Nepal,NPL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,39.375,39.375,44.375,44.375,44.375,44.375,44.375,46.875,46.875,49.375,49.375,49.375,49.375,49.375,49.375,55.625,55.625,55.625,71.875,80.625,80.625,80.625
Nepal,NPL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.88235294117647,17.3252279635258,33.1649831649832,33.1649831649832,33.1649831649832,33.1649831649832,33.1649831649832,,29.4807370184255,29.5492487479132,29.5798319327731,29.5798319327731,32.7272727272727,32.7272727272727,32.7272727272727,32.7272727272727
New Caledonia,NCL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,86.875,86.875,89.375,89.375,89.375,89.375,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,94.375,94.375,94.375,94.375,97.5,97.5
New Zealand,NZL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30.8333333333333,30.8333333333333,29.1666666666667,28.3333333333333,28.3333333333333,32.2314049586777,32.2314049586777,33.0578512396694,33.6065573770492,33.6065573770492,33.6065573770492,32.2314049586777,32.2314049586777,32.2314049586777,29.7520661157025,31.404958677686,31.404958677686,38.3333333333333,38.3333333333333,40.8333333333333,48.3333333333333,49.1666666666667
Nicaragua,NIC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,72.5,72.5,72.5,72.5,72.5,72.5,75.625,86.25,86.25,86.25,86.25,86.25,86.25,86.25
Nicaragua,NIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.67741935483871,,20.6521739130435,20.6521739130435,20.6521739130435,20.6521739130435,15.2173913043478,18.4782608695652,18.4782608695652,20.6521739130435,20.6521739130435,40.2173913043478,40.2173913043478,40.2173913043478,42.3913043478261,41.304347826087,45.6521739130435,45.6521739130435,45.6521739130435,44.5652173913043,47.2527472527472,50.5494505494505
Niger,NER,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5,47.5,47.5,47.5,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,56.875,56.875,56.875,56.875
Niger,NER,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.20481927710843,1.20481927710843,1.20481927710843,1.20481927710843,12.3893805309735,12.3893805309735,12.3893805309735,12.3893805309735,12.3893805309735,9.73451327433628,,13.2743362831858,13.2743362831858,13.2743362831858,13.2743362831858,13.2743362831858,14.6198830409357,16.9590643274854,16.9590643274854,16.9590643274854,16.9590643274854,25.9036144578313
Nigeria,NGA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,54.375,54.375,54.375,54.375,54.375,54.375,54.375,56.875,56.875,56.875,56.875,56.875,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125
Nigeria,NGA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.41880341880342,3.41880341880342,3.41880341880342,4.72222222222222,4.72222222222222,6.38888888888889,6.11111111111111,6.98324022346369,6.98324022346369,6.98324022346369,6.98324022346369,6.81818181818182,6.66666666666667,6.66666666666667,6.66666666666667,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,3.38028169014084,7.22222222222222,3.61111111111111
North Macedonia,MKD,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70.625,70.625,70.625,70.625,70.625,70.625,76.875,76.875,76.875,79.375,82.5,82.5,82.5,82.5,82.5,85,85,85,85,85,85,85
North Macedonia,MKD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.66666666666667,6.66666666666667,17.5,18.3333333333333,19.1666666666667,19.1666666666667,28.3333333333333,29.1666666666667,31.6666666666667,32.5,32.5,30.8943089430894,32.520325203252,34.1463414634146,33.3333333333333,33.3333333333333,33.3333333333333,37.5,38.3333333333333,39.1666666666667,39.1666666666667,41.6666666666667
Northern Mariana Islands,MNP,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,88.125,88.125,88.125,94.375,94.375,94.375,94.375,94.375,94.375,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875,96.875
Norway,NOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.3636363636364,35.7575757575758,36.3636363636364,36.3636363636364,38.1818181818182,37.8698224852071,37.8698224852071,36.094674556213,36.094674556213,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,41.4201183431953,41.4201183431953,40.8284023668639,41.4201183431953,44.9704142011834
Oman,OMN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,29.375,29.375,29.375,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,35.625,38.75
Oman,OMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,2.40963855421687,2.40963855421687,2.40963855421687,0,0,0,0,1.19047619047619,1.19047619047619,1.19047619047619,1.19047619047619,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,2.32558139534884,2.32558139534884,2.32558139534884
Pakistan,PAK,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,38.125,44.375,44.375,44.375,46.875,46.875,46.875,46.875,50,52.5,52.5,55.625,55.625
Pakistan,PAK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,21.0526315789474,21.6374269005848,21.3450292397661,21.3450292397661,21.3450292397661,21.0526315789474,22.4852071005917,22.2222222222222,22.2222222222222,22.5146198830409,22.5146198830409,20.7430340557276,20.7430340557276,20.5882352941176,20.5882352941176,20.5882352941176,20.2346041055718,20.2346041055718,20.1754385964912,20.1754385964912
Palau,PLW,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25,56.25
Palau,PLW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,12.5,6.25,6.25
Panama,PAN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,68.125,68.125,70.625,70.625,70.625,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,76.875,76.875,76.875,79.375,79.375,79.375,79.375,79.375
Panama,PAN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.85915492957746,9.85915492957746,9.85915492957746,9.85915492957746,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,19.2982456140351,18.3098591549296,18.3098591549296,18.3098591549296,18.3098591549296,21.1267605633803,22.5352112676056,22.5352112676056
Papua New Guinea,PNG,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,60,60,60,60,60,60,60,60
Papua New Guinea,PNG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.8348623853211,1.8348623853211,,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,0,0,0,0,0
Paraguay,PRY,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,89.375,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,91.875,94.375,94.375,94.375,94.375,94.375,94.375
Paraguay,PRY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.5,2.5,2.5,8.75,10,10,10,10,12.5,12.5,12.5,12.5,12.5,17.5,15,15,15,13.75,15,15,16.25,16.25
Peru,PER,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,80.625,80.625,80.625,86.875,86.875,86.875,86.875,90,90,90,92.5,92.5,92.5,92.5,92.5,92.5,95,95,95,95,95,95
Peru,PER,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,18.3333333333333,18.3333333333333,18.3333333333333,18.3333333333333,18.3333333333333,29.1666666666667,29.1666666666667,29.1666666666667,27.5,27.5,21.5384615384615,21.5384615384615,21.5384615384615,22.3076923076923,22.3076923076923,27.6923076923077,27.6923076923077,27.6923076923077,30,26.1538461538462,40
Philippines,PHL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70,70,70,70,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75
Philippines,PHL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.2612612612613,17.7570093457944,17.7570093457944,17.7570093457944,15.2542372881356,15.2542372881356,15.2542372881356,20.5020920502092,20.5020920502092,20.9737827715356,22.1428571428571,22.887323943662,22.887323943662,27.3356401384083,27.3356401384083,27.2413793103448,29.7945205479452,29.4520547945205,29.4520547945205,27.9605263157895,27.9605263157895,27.9605263157895
Poland,POL,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,66.875,66.875,66.875,66.875,66.875,66.875,66.875,66.875,70,76.25,78.75,85,85,84.375,84.375,84.375,84.375,93.75,93.75,93.75,93.75,93.75
Poland,POL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.0434782608696,20.2173913043478,20.2173913043478,20.2173913043478,20.2173913043478,20.4347826086957,20.4347826086957,20.4347826086957,20.2173913043478,20,20,23.695652173913,23.695652173913,23.695652173913,24.3478260869565,27.3913043478261,27.3913043478261,28.0434782608696,28.0434782608696,28.695652173913,28.695652173913,28.322440087146
Portugal,PRT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,79.375,79.375,79.375,79.375,88.75,91.875,91.875,91.875,95,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,100,100
Portugal,PRT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.3913043478261,18.695652173913,19.1304347826087,19.1304347826087,19.1304347826087,21.304347826087,21.304347826087,28.2608695652174,28.2608695652174,27.3913043478261,27.3913043478261,28.695652173913,28.695652173913,31.304347826087,31.304347826087,34.7826086956522,34.7826086956522,34.7826086956522,34.7826086956522,38.695652173913,40,40
Puerto Rico,PRI,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,81.25,83.75,83.75
Puerto Rico,PRI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,29.375,29.375,29.375,29.375,29.375,26.25,26.25,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375,29.375
Qatar,QAT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,4.44444444444444
Romania,ROU,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70,70,79.375,87.5,87.5,87.5,87.5,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625
Romania,ROU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,10.7246376811594,10.7246376811594,10.7246376811594,11.4457831325301,11.178247734139,11.178247734139,9.39393939393939,11.377245508982,11.377245508982,11.377245508982,11.2121212121212,13.3495145631068,13.3495145631068,13.5135135135135,13.715710723192,13.715710723192,20.6686930091185,20.6686930091185,21.8844984802432,21.8844984802432,18.5410334346505
Rwanda,RWA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,51.875,51.875,61.25,63.75,63.75,63.75,63.75,63.75,63.75,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,78.125,78.125,81.25,83.75,83.75
Rwanda,RWA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.7142857142857,25.6756756756757,25.6756756756757,48.75,48.75,48.75,48.75,48.75,56.25,56.25,56.25,56.25,56.25,63.75,63.75,63.75,63.75,61.25,61.25,61.25,61.25,61.25
Samoa,WSM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,49.375,51.875,51.875,75,75,75,75,75,75,75,75,75
Samoa,WSM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.16326530612245,6.12244897959184,6.12244897959184,6.12244897959184,6.12244897959184,6.12244897959184,6.12244897959184,8.16326530612245,8.16326530612245,8.16326530612245,8.16326530612245,4.08163265306122,4.08163265306122,4.08163265306122,6.12244897959184,6.12244897959184,10,10,10,10,10,7.84313725490196
San Marino,SMR,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,80,80,80,80,80,80,80,80,80,80,80,80,80,80
San Marino,SMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,11.6666666666667,11.6666666666667,15,16.6666666666667,16.6666666666667,18.3333333333333,16.6666666666667,18.3333333333333,18.3333333333333,16.6666666666667,23.3333333333333,26.6666666666667,26.6666666666667,25,33.3333333333333,33.3333333333333
Sao Tome and Principe,STP,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,56.25,56.25,56.25,56.25,62.5,62.5,68.75,68.75,68.75,68.75,83.125,83.125,83.125
Sao Tome and Principe,STP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.09090909090909,9.09090909090909,,9.09090909090909,9.09090909090909,9.09090909090909,7.27272727272727,1.81818181818182,7.27272727272727,7.27272727272727,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,14.5454545454545,14.5454545454545,23.6363636363636,23.6363636363636
Senegal,SEN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,66.875,66.875
Senegal,SEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.1428571428571,16.6666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,22,22,22.6666666666667,22.6666666666667,22.6666666666667,42.6666666666667,42.6666666666667,43.3333333333333,42.6666666666667,42.6666666666667,41.8181818181818,41.8181818181818,41.8181818181818,43.030303030303,43.030303030303
Serbia,SRB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,70.625,70.625,78.75,81.875,81.875,88.125,90.625,90.625,90.625,93.75,96.875,96.875,96.875,96.875,96.875,93.75,93.75,93.75,93.75,93.75,93.75,93.75
Serbia,SRB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,12,20.4,21.6,21.6,21.6,22,33.2,33.2,34,34,34,34.4,34.4,37.6518218623482,38.8,39.2
Seychelles,SYC,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,73.75,76.25,76.25,76.25,76.25,76.25,76.25
Seychelles,SYC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.5294117647059,23.5294117647059,29.4117647058824,29.4117647058824,29.4117647058824,29.4117647058824,29.4117647058824,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,43.75,43.75,43.75,43.75,43.75,21.2121212121212,21.2121212121212,21.2121212121212,21.2121212121212,24.2424242424242,22.8571428571429
Sierra Leone,SLE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,31.875,31.875,38.125,38.125,38.125,38.125,38.125,38.125,45.625,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,63.125,69.375,72.5
Sierra Leone,SLE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.75,8.75,,14.5161290322581,14.5161290322581,14.5161290322581,14.5161290322581,13.2231404958678,13.2231404958678,13.2231404958678,13.2231404958678,12.9032258064516,12.396694214876,12.396694214876,12.0967741935484,12.396694214876,12.396694214876,12.396694214876,12.3287671232877,12.3287671232877,12.3287671232877,12.3287671232877
Singapore,SGP,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,66.25,66.25,66.25,66.25,68.75,68.75,68.75,68.75,68.75,71.25,71.25,71.25,71.25,71.25,76.25,82.5,82.5,82.5,82.5,82.5,82.5,82.5
Singapore,SGP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.3010752688172,11.7647058823529,11.7647058823529,15.9574468085106,15.9574468085106,15.9574468085106,21.1764705882353,24.468085106383,24.468085106383,23.4042553191489,23.4042553191489,22.2222222222222,24.2424242424242,24.2424242424242,25.2525252525253,23.9130434782609,23.7623762376238,23,23,23,29.4736842105263,29.8076923076923
Sint Maarten (Dutch part),SXM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.75,63.75,63.75,63.75,76.25,76.25,78.75,78.75,81.875,81.875,91.25,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,94.375,85,85
Slovak Republic,SVK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14,14,17.3333333333333,19.3333333333333,16.6666666666667,16.6666666666667,20,19.3333333333333,19.3333333333333,18,15.3333333333333,16,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,20,20,20,20,22.6666666666667,22.6666666666667
Slovenia,SVN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375,64.375,82.5,82.5,88.125,88.125,88.125,88.125,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,90.625,93.75,93.75,96.875,96.875
Slovenia,SVN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,13.3333333333333,14.4444444444444,14.4444444444444,32.2222222222222,32.2222222222222,32.2222222222222,35.5555555555556,36.6666666666667,36.6666666666667,36.6666666666667,24.4444444444444,27.7777777777778,27.7777777777778,26.6666666666667
Solomon Islands,SLB,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,54.375,56.875,56.875,56.875,56.875,56.875,56.875,56.875
Solomon Islands,SLB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.04081632653061,,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2.04081632653061,4.08163265306122,6.38297872340426,8
Somalia,SOM,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875,46.875
Somalia,SOM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,8,7.80669144981413,8.203125,8.203125,6.86456400742115,6.77655677655678,6.77655677655678,13.8181818181818,13.8181818181818,13.8181818181818,13.8181818181818,,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364
South Africa,ZAF,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,76.25,76.25,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,81.875,81.875,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125
South Africa,ZAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614035088,29.8245614035088,29.8245614035088,29.8245614035088,32.7787021630616,32.75,32.75,33,33,44.5,44.5,42.25,42.25,42.25,41.5,42,42,41.8367346938776,42.7480916030534,46.3476070528967,46.75,46.5822784810127
South Sudan,SSD,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,46.875,55.625,55.625,55.625,58.75,49.375,49.375,49.375,49.375,49.375,67.5,67.5,67.5,67.5
South Sudan,SSD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,26.5060240963855,26.5060240963855,26.5060240963855,26.5060240963855,26.5060240963855,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,32.3636363636364
Sri Lanka,LKA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,63.125,63.125,63.125,63.125,63.125,63.125,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625,65.625
Sri Lanka,LKA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,4.44444444444444,4.44444444444444,4.88888888888889,4.88888888888889,4.88888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.77777777777778,5.77777777777778,5.77777777777778,5.77777777777778,4.88888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.38116591928251,5.38116591928251
St. Kitts and Nevis,KNA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25,71.25
St. Kitts and Nevis,KNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,0,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,25,25
St. Lucia,LCA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,80.625,80.625,80.625,80.625,80.625,80.625,80.625,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75,83.75
St. Lucia,LCA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.1111111111111,,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,0,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,11.1111111111111
St. Martin (French part),MAF,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,65.625,65.625,65.625,65.625,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125,68.125
